ref_id;parameters;type_id;ref_type;project;final_commit;commit_text;version_order;class_id_bavota;classification;issue_url;issue_id
301298;"(u""org.elasticsearch.action.index.IndexRequest.getSourceAsMap"", u""org.elasticsearch.action.index.IndexRequest.sourceAsMap"", u""org.elasticsearch.action.index.IndexRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301299;"(u""org.elasticsearch.action.index.IndexRequest.setSource"", u""org.elasticsearch.action.index.IndexRequest.source"", u""org.elasticsearch.action.index.IndexRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301311;"(u""org.elasticsearch.action.index.IndexRequest.setOpType"", u""org.elasticsearch.action.index.IndexRequest.opType"", u""org.elasticsearch.action.index.IndexRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301313;"(u""org.elasticsearch.action.index.IndexRequest.setCreate"", u""org.elasticsearch.action.index.IndexRequest.create"", u""org.elasticsearch.action.index.IndexRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301314;"(u""org.elasticsearch.action.index.IndexRequest.getOpType"", u""org.elasticsearch.action.index.IndexRequest.opType"", u""org.elasticsearch.action.index.IndexRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301315;"(u""org.elasticsearch.action.index.IndexRequest.setRefresh"", u""org.elasticsearch.action.index.IndexRequest.refresh"", u""org.elasticsearch.action.index.IndexRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301316;"(u""org.elasticsearch.action.index.IndexRequest.isRefresh"", u""org.elasticsearch.action.index.IndexRequest.refresh"", u""org.elasticsearch.action.index.IndexRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301317;"(u""org.elasticsearch.action.index.IndexRequest.setVersion"", u""org.elasticsearch.action.index.IndexRequest.version"", u""org.elasticsearch.action.index.IndexRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301318;"(u""org.elasticsearch.action.index.IndexRequest.getVersion"", u""org.elasticsearch.action.index.IndexRequest.version"", u""org.elasticsearch.action.index.IndexRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301319;"(u""org.elasticsearch.action.index.IndexRequest.setVersionType"", u""org.elasticsearch.action.index.IndexRequest.versionType"", u""org.elasticsearch.action.index.IndexRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301320;"(u""org.elasticsearch.action.index.IndexRequest.getVersionType"", u""org.elasticsearch.action.index.IndexRequest.versionType"", u""org.elasticsearch.action.index.IndexRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301321;"(u""org.elasticsearch.action.index.IndexRequest.setPercolate"", u""org.elasticsearch.action.index.IndexRequest.percolate"", u""org.elasticsearch.action.index.IndexRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301322;"(u""org.elasticsearch.action.index.IndexRequest.getPercolate"", u""org.elasticsearch.action.index.IndexRequest.percolate"", u""org.elasticsearch.action.index.IndexRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301323;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.getIndex"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.index"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301324;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.getType"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.type"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301325;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.setIndex"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.index"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301326;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.setType"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.type"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301327;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.getId"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.id"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301328;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.setId"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.id"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301329;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.getRouting"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.routing"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301330;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.setRouting"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.routing"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301331;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.getFields"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.fields"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301332;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.setFields"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.fields"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301333;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.setPercentTermsToMatch"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.percentTermsToMatch"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301334;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.getPercentTermsToMatch"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.percentTermsToMatch"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301335;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.setMinTermFreq"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.minTermFreq"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301336;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.getMinTermFreq"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.minTermFreq"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301337;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.setMaxQueryTerms"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.maxQueryTerms"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301338;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.getMaxQueryTerms"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.maxQueryTerms"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301339;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.setStopWords"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.stopWords"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301340;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.getStopWords"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.stopWords"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301341;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.setMinDocFreq"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.minDocFreq"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301342;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.getMinDocFreq"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.minDocFreq"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301343;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.setMaxDocFreq"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.maxDocFreq"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301344;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.getMaxDocFreq"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.maxDocFreq"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301345;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.setMinWordLen"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.minWordLen"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301346;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.getMinWordLen"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.minWordLen"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301347;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.setMaxWordLen"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.maxWordLen"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301348;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.getMaxWordLen"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.maxWordLen"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301349;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.setBoostTerms"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.boostTerms"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301350;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.getBoostTerms"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.boostTerms"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301351;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.setSearchSource"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.searchSource"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301358;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.getSearchSource"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.searchSource"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301359;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.isSearchSourceUnsafe"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.searchSourceUnsafe"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301360;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.setSearchType"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.searchType"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301362;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.getSearchType"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.searchType"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301363;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.setSearchIndices"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.searchIndices"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301364;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.getSearchIndices"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.searchIndices"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301365;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.setSearchTypes"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.searchTypes"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301366;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.getSearchTypes"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.searchTypes"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301367;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.setSearchQueryHint"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.searchQueryHint"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301368;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.getSearchQueryHint"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.searchQueryHint"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301369;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.setSearchScroll"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.searchScroll"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301370;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.getSearchScroll"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.searchScroll"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301371;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.setSearchSize"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.searchSize"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301372;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.getSearchSize"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.searchSize"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301373;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.setSearchFrom"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.searchFrom"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301374;"(u""org.elasticsearch.action.mlt.MoreLikeThisRequest.getSearchFrom"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest.searchFrom"", u""org.elasticsearch.action.mlt.MoreLikeThisRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301375;"(u""org.elasticsearch.action.percolate.PercolateRequest.setIndex"", u""org.elasticsearch.action.percolate.PercolateRequest.index"", u""org.elasticsearch.action.percolate.PercolateRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301376;"(u""org.elasticsearch.action.percolate.PercolateRequest.setType"", u""org.elasticsearch.action.percolate.PercolateRequest.type"", u""org.elasticsearch.action.percolate.PercolateRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301377;"(u""org.elasticsearch.action.percolate.PercolateRequest.getIndex"", u""org.elasticsearch.action.percolate.PercolateRequest.index"", u""org.elasticsearch.action.percolate.PercolateRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301378;"(u""org.elasticsearch.action.percolate.PercolateRequest.getType"", u""org.elasticsearch.action.percolate.PercolateRequest.type"", u""org.elasticsearch.action.percolate.PercolateRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301379;"(u""org.elasticsearch.action.percolate.PercolateRequest.getSource"", u""org.elasticsearch.action.percolate.PercolateRequest.source"", u""org.elasticsearch.action.percolate.PercolateRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301380;"(u""org.elasticsearch.action.percolate.PercolateRequest.setSource"", u""org.elasticsearch.action.percolate.PercolateRequest.source"", u""org.elasticsearch.action.percolate.PercolateRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
301388;"(u""org.elasticsearch.action.search.MultiSearchRequest.getRequests"", u""org.elasticsearch.action.search.MultiSearchRequest.requests"", u""org.elasticsearch.action.search.MultiSearchRequest"")";37;Rename method;elastic/elasticsearch;4c493ac71de7382f3ecda0b435c9ce2cc31ef2b2;Revert changes on *Request classes from issue Relative to #2657;4688;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2657;2657
